Release Year,IMDb Title Rating,IMDb Title Number Of Votes,Runtime (Minutes),Country Code,Season Number,Episode Number,Successful Flag
2023,7.1,28,59.0,SE,1.0,4.0,Yes
2023,7.2,20,58.0,SE,1.0,6.0,No
2023,7.2,37,59.0,SE,1.0,2.0,Yes
2023,7.3,25,59.0,SE,1.0,5.0,Yes
2023,7.3,29,59.0,SE,1.0,3.0,Yes
2023,7.4,5,,SE,1.0,1.0,No
2023,7.9,52,59.0,SE,1.0,1.0,Yes
2018,5.9,36,89.0,SE,15.0,3.0,No
2022,6.4,33,43.0,SE,2.0,4.0,No
2022,6.6,32,42.0,SE,2.0,3.0,No
2022,6.9,34,47.0,SE,2.0,2.0,No
2022,7.1,40,44.0,SE,2.0,1.0,Yes
2023,,,45.0,SE,1.0,6.0,No
2023,2.5,24,44.0,SE,1.0,2.0,No
2023,2.8,13,46.0,SE,1.0,7.0,No
2023,4.7,7,44.0,SE,1.0,3.0,No
1973,8.2,412,39.0,SE,1.0,2.0,Yes
1973,8.4,371,48.0,SE,1.0,6.0,Yes
1973,8.5,459,49.0,SE,1.0,1.0,Yes
1973,8.5,394,49.0,SE,1.0,4.0,Yes
1973,8.7,401,49.0,SE,1.0,5.0,Yes
1973,8.8,428,49.0,SE,1.0,3.0,Yes
2010,,,45.0,SE,1.0,1.0,No
2010,,,45.0,SE,1.0,2.0,No
2010,,,45.0,SE,1.0,3.0,No
2010,,,45.0,SE,1.0,4.0,No
2010,,,45.0,SE,1.0,5.0,No
2010,,,45.0,SE,1.0,6.0,No
2011,,,45.0,SE,2.0,1.0,No
2011,,,45.0,SE,2.0,2.0,No
2011,,,45.0,SE,2.0,3.0,No
2011,,,45.0,SE,2.0,4.0,No
2011,,,45.0,SE,2.0,5.0,No
2011,,,45.0,SE,2.0,6.0,No
2011,6.0,7,15.0,SE,1.0,3.0,No
2011,6.1,7,15.0,SE,1.0,1.0,No
2011,6.1,7,15.0,SE,1.0,2.0,No
2011,6.1,7,15.0,SE,1.0,5.0,No
2011,6.3,7,15.0,SE,1.0,4.0,No
2022,6.5,120,44.0,SE,8.0,2.0,No
2022,6.5,133,45.0,SE,8.0,1.0,No
2023,,,41.0,SE,1.0,5.0,No
2023,2.1,21,46.0,SE,1.0,8.0,No
2023,2.7,34,42.0,SE,1.0,1.0,No
2023,4.7,7,44.0,SE,1.0,4.0,No
2007,7.0,5,60.0,SE,1.0,3.0,No
2023,6.7,11,,SE,1.0,2.0,No
2023,6.8,11,,SE,1.0,3.0,No
2023,6.9,15,,SE,1.0,1.0,No
2023,7.0,10,,SE,1.0,4.0,No
2023,7.1,9,,SE,1.0,5.0,No
2023,7.3,9,,SE,1.0,7.0,No
2023,7.4,9,,SE,1.0,6.0,No
2023,7.6,8,,SE,1.0,8.0,No
2023,7.8,8,,SE,1.0,9.0,No
2018,7.6,71,44.0,SE,1.0,10.0,Yes
2006,8.3,14,,SE,1.0,1.0,No
2019,,,13.0,SE,2.0,1.0,No
2019,,,13.0,SE,2.0,2.0,No
2019,,,13.0,SE,2.0,3.0,No
2019,,,13.0,SE,2.0,4.0,No
2019,,,13.0,SE,2.0,6.0,No
2019,,,13.0,SE,2.0,8.0,No
2019,,,14.0,SE,2.0,5.0,No
2019,,,17.0,SE,2.0,7.0,No
1997,,,29.0,SE,2.0,5.0,No
1997,,,29.0,SE,2.0,6.0,No
1997,,,30.0,SE,2.0,1.0,No
1997,,,29.0,SE,3.0,2.0,No
1997,,,29.0,SE,3.0,3.0,No
2004,,,57.0,SE,1.0,1.0,No
2004,,,59.0,SE,1.0,2.0,No
2004,,,59.0,SE,1.0,3.0,No
2008,,,,SE,2.0,9.0,No
2009,,,42.0,SE,1.0,1.0,No
2009,,,42.0,SE,1.0,2.0,No
2009,,,42.0,SE,1.0,3.0,No
2009,,,42.0,SE,1.0,4.0,No
2009,,,42.0,SE,1.0,5.0,No
2009,,,42.0,SE,1.0,6.0,No
2009,,,42.0,SE,1.0,7.0,No
2009,,,27.0,SE,2.0,13.0,No
2009,,,28.0,SE,2.0,12.0,No
2010,,,42.0,SE,2.0,1.0,No
2010,,,42.0,SE,2.0,2.0,No
2010,,,42.0,SE,2.0,3.0,No
2010,,,,SE,4.0,7.0,No
2011,,,,SE,1.0,40.0,No
2013,,,42.0,SE,3.0,13.0,No
2013,,,42.0,SE,3.0,14.0,No
2014,,,30.0,SE,3.0,5.0,No
2014,,,30.0,SE,3.0,6.0,No
2014,,,30.0,SE,3.0,7.0,No
2014,,,30.0,SE,3.0,8.0,No
2014,3.6,9,15.0,SE,1.0,1.0,No
2014,3.8,9,15.0,SE,1.0,2.0,No
2014,3.9,7,15.0,SE,1.0,7.0,No
2014,3.9,8,15.0,SE,1.0,6.0,No
2014,3.9,8,15.0,SE,1.0,8.0,No
2014,3.9,8,15.0,SE,1.0,12.0,No
2014,3.9,8,15.0,SE,1.0,14.0,No
2014,3.9,8,15.0,SE,1.0,17.0,No
2014,3.9,8,15.0,SE,1.0,18.0,No
2014,3.9,8,15.0,SE,1.0,20.0,No
2014,3.9,8,15.0,SE,1.0,22.0,No
2014,3.9,9,15.0,SE,1.0,3.0,No
2014,3.9,9,15.0,SE,1.0,24.0,No
2014,4.0,7,15.0,SE,1.0,10.0,No
2014,4.0,8,15.0,SE,1.0,4.0,No
2014,4.0,8,15.0,SE,1.0,5.0,No
2014,4.0,8,15.0,SE,1.0,9.0,No
2014,4.0,8,15.0,SE,1.0,13.0,No
2014,4.0,8,15.0,SE,1.0,15.0,No
2014,4.0,8,15.0,SE,1.0,16.0,No
2014,4.0,8,15.0,SE,1.0,19.0,No
2014,4.0,8,15.0,SE,1.0,21.0,No
2014,4.1,8,15.0,SE,1.0,23.0,No
2014,4.8,9,15.0,SE,1.0,11.0,No
2014,6.5,172,44.0,SE,4.0,2.0,No
2014,6.6,168,44.0,SE,4.0,3.0,No
2015,,,42.0,SE,4.0,14.0,No
2015,,,42.0,SE,4.0,15.0,No
2015,,,42.0,SE,4.0,16.0,No
2015,,,42.0,SE,4.0,17.0,No
2015,,,42.0,SE,4.0,18.0,No
2015,,,,SE,5.0,7.0,No
2015,,,,SE,5.0,8.0,No
2015,6.5,171,44.0,SE,5.0,2.0,No
2015,6.6,199,43.0,SE,5.0,1.0,No
2015,6.7,175,44.0,SE,5.0,3.0,No
2015,6.8,137,46.0,SE,1.0,5.0,No
2015,6.8,118,58.0,SE,1.0,8.0,No
2015,6.8,124,59.0,SE,1.0,7.0,No
2015,6.8,120,59.0,SE,1.0,10.0,No
2015,6.9,115,58.0,SE,1.0,9.0,No
2015,7.0,168,43.0,SE,1.0,5.0,Yes
2015,7.0,171,43.0,SE,1.0,6.0,Yes
2015,7.0,167,43.0,SE,1.0,7.0,Yes
2015,7.0,170,43.0,SE,1.0,8.0,Yes
2015,7.0,230,44.0,SE,1.0,1.0,Yes
2015,7.0,148,58.0,SE,1.0,4.0,Yes
2015,7.0,170,59.0,SE,1.0,2.0,Yes
2015,7.0,188,59.0,SE,1.0,1.0,Yes
2015,7.0,132,59.0,SE,1.0,6.0,Yes
2015,7.0,147,59.0,SE,1.0,3.0,Yes
2015,7.1,175,42.0,SE,1.0,4.0,Yes
2015,7.2,197,43.0,SE,1.0,2.0,Yes
2015,7.2,186,44.0,SE,1.0,3.0,Yes
2016,,,,SE,1.0,3.0,No
2016,,,,SE,1.0,4.0,No
2016,,,,SE,1.0,5.0,No
2016,,,,SE,1.0,8.0,No
2016,7.1,163,44.0,SE,1.0,3.0,Yes
2016,7.1,171,44.0,SE,1.0,2.0,Yes
2016,7.2,155,43.0,SE,1.0,4.0,Yes
2016,7.3,153,43.0,SE,1.0,5.0,Yes
2016,7.3,157,43.0,SE,1.0,6.0,Yes
2016,7.4,147,43.0,SE,1.0,7.0,Yes
2016,7.6,155,43.0,SE,1.0,9.0,Yes
2016,7.7,162,43.0,SE,1.0,8.0,Yes
2016,8.0,184,43.0,SE,1.0,10.0,Yes
2017,6.8,228,44.0,SE,1.0,3.0,No
2017,7.0,211,42.0,SE,1.0,5.0,Yes
2020,,,,SE,1.0,1.0,No
2021,,,,SE,1.0,3.0,No
2021,,,,SE,1.0,4.0,No
2021,,,,SE,1.0,5.0,No
2021,,,,SE,1.0,6.0,No
2021,,,,SE,1.0,7.0,No
2016,,,,SE,1.0,7.0,No
2012,,,,SE,12.0,34.0,No
1989,5.8,5,50.0,SE,1.0,6.0,No
1989,5.8,5,52.0,SE,1.0,4.0,No
1989,5.8,5,52.0,SE,1.0,7.0,No
1989,6.2,5,50.0,SE,1.0,5.0,No
1989,6.2,5,50.0,SE,1.0,8.0,No
1991,,,52.0,SE,2.0,3.0,No
1991,,,53.0,SE,2.0,4.0,No
1991,,,54.0,SE,2.0,5.0,No
1991,,,54.0,SE,2.0,7.0,No
1991,,,55.0,SE,2.0,6.0,No
1991,,,56.0,SE,2.0,2.0,No
1991,,,57.0,SE,2.0,1.0,No
1991,,,59.0,SE,2.0,8.0,No
1964,7.3,39,28.0,SE,1.0,4.0,Yes
1964,7.3,42,28.0,SE,1.0,6.0,Yes
1964,7.5,32,27.0,SE,1.0,13.0,Yes
1964,7.8,44,28.0,SE,1.0,5.0,Yes
1974,,,30.0,SE,1.0,1.0,No
1974,,,30.0,SE,1.0,5.0,No
1974,,,35.0,SE,1.0,4.0,No
1974,7.9,67,23.0,SE,1.0,1.0,Yes
1976,7.6,55,24.0,SE,1.0,10.0,Yes
1976,7.6,16,30.0,SE,2.0,3.0,No
1977,,,,SE,1.0,1.0,No
1977,,,,SE,1.0,2.0,No
1977,,,,SE,1.0,3.0,No
1977,,,,SE,1.0,4.0,No
1977,,,,SE,1.0,5.0,No
1977,,,,SE,1.0,6.0,No
1977,6.8,13,30.0,SE,3.0,1.0,No
1977,7.5,12,30.0,SE,3.0,2.0,No
1977,7.5,14,30.0,SE,3.0,3.0,No
1978,6.3,10,30.0,SE,4.0,1.0,No
1979,6.3,11,30.0,SE,5.0,5.0,No
1979,6.8,10,30.0,SE,5.0,3.0,No
1979,7.7,11,30.0,SE,5.0,1.0,No
1979,8.0,11,30.0,SE,5.0,2.0,No
1980,7.0,61,10.0,SE,1.0,3.0,Yes
1991,6.3,44,15.0,SE,1.0,7.0,No
1991,6.6,38,15.0,SE,1.0,19.0,No
1991,6.7,37,15.0,SE,1.0,20.0,No
1991,7.2,44,15.0,SE,1.0,3.0,Yes
1991,7.5,41,15.0,SE,1.0,8.0,Yes
1991,7.5,42,15.0,SE,1.0,14.0,Yes
1991,7.8,40,15.0,SE,1.0,15.0,Yes
1994,,,15.0,SE,1.0,1.0,No
1994,,,15.0,SE,1.0,2.0,No
1994,,,15.0,SE,1.0,3.0,No
1995,,,44.0,SE,1.0,8.0,No
1997,7.1,18,15.0,SE,1.0,1.0,No
1997,7.5,18,15.0,SE,1.0,3.0,No
1999,6.8,19,27.0,SE,1.0,2.0,No
1999,6.9,19,27.0,SE,1.0,5.0,No
1999,6.9,18,29.0,SE,1.0,4.0,No
1999,7.0,22,27.0,SE,1.0,1.0,Yes
1999,7.1,20,29.0,SE,1.0,3.0,No
1999,7.4,18,27.0,SE,1.0,8.0,No
2001,,,15.0,SE,1.0,1.0,No
2001,,,15.0,SE,1.0,2.0,No
2001,,,15.0,SE,1.0,3.0,No
2001,,,15.0,SE,1.0,4.0,No
2001,,,15.0,SE,1.0,5.0,No
2001,,,15.0,SE,1.0,7.0,No
2001,,,15.0,SE,1.0,8.0,No
2001,,,15.0,SE,1.0,9.0,No
2001,,,15.0,SE,1.0,14.0,No
2001,,,15.0,SE,1.0,15.0,No
2001,,,15.0,SE,1.0,16.0,No
2001,,,15.0,SE,1.0,17.0,No
2001,,,15.0,SE,1.0,18.0,No
2001,,,15.0,SE,1.0,19.0,No
2001,,,15.0,SE,1.0,20.0,No
2001,,,15.0,SE,1.0,21.0,No
2001,,,15.0,SE,1.0,22.0,No
2001,,,15.0,SE,1.0,23.0,No
2001,,,15.0,SE,1.0,24.0,No
2001,5.7,23,60.0,SE,1.0,4.0,No
2001,5.7,32,60.0,SE,1.0,3.0,No
2001,5.8,44,60.0,SE,1.0,1.0,No
2001,5.8,27,60.0,SE,1.0,6.0,No
2001,5.8,1520,88.0,SE,2.0,3.0,No
2001,5.9,31,60.0,SE,1.0,2.0,No
2001,5.9,33,60.0,SE,1.0,5.0,No
2002,,,15.0,SE,1.0,1.0,No
2002,,,15.0,SE,1.0,2.0,No
2002,,,15.0,SE,1.0,4.0,No
2002,,,15.0,SE,1.0,5.0,No
2002,,,15.0,SE,1.0,6.0,No
2002,,,15.0,SE,1.0,7.0,No
2002,,,15.0,SE,1.0,8.0,No
2002,,,15.0,SE,1.0,9.0,No
2002,,,15.0,SE,1.0,10.0,No
2002,,,15.0,SE,1.0,11.0,No
2002,,,15.0,SE,1.0,12.0,No
2002,,,15.0,SE,1.0,13.0,No
2002,,,15.0,SE,1.0,14.0,No
2002,,,15.0,SE,1.0,15.0,No
2002,,,15.0,SE,1.0,16.0,No
2002,,,15.0,SE,1.0,17.0,No
2002,,,15.0,SE,1.0,18.0,No
2002,,,15.0,SE,1.0,19.0,No
2002,,,15.0,SE,1.0,20.0,No
2002,,,15.0,SE,1.0,21.0,No
2002,,,15.0,SE,1.0,22.0,No
2002,,,15.0,SE,1.0,23.0,No
2002,,,58.0,SE,1.0,1.0,No
2002,,,58.0,SE,1.0,2.0,No
2002,6.0,7,15.0,SE,1.0,3.0,No
2002,6.2,1726,105.0,SE,2.0,8.0,No
2002,6.3,8,15.0,SE,1.0,24.0,No
2004,,,56.0,SE,1.0,2.0,No
2004,,,59.0,SE,1.0,3.0,No
2005,,,15.0,SE,1.0,1.0,No
2005,,,15.0,SE,1.0,2.0,No
2005,,,15.0,SE,1.0,3.0,No
2005,,,15.0,SE,1.0,4.0,No
2005,,,15.0,SE,1.0,5.0,No
2005,,,15.0,SE,1.0,6.0,No
2005,,,15.0,SE,1.0,7.0,No
2005,,,15.0,SE,1.0,8.0,No
2005,,,15.0,SE,1.0,9.0,No
2005,,,15.0,SE,1.0,10.0,No
2005,,,15.0,SE,1.0,11.0,No
2005,,,15.0,SE,1.0,12.0,No
2005,,,15.0,SE,1.0,13.0,No
2005,,,15.0,SE,1.0,14.0,No
2005,,,15.0,SE,1.0,15.0,No
2005,,,15.0,SE,1.0,16.0,No
2005,,,15.0,SE,1.0,17.0,No
2005,,,15.0,SE,1.0,18.0,No
2005,,,15.0,SE,1.0,19.0,No
2005,,,15.0,SE,1.0,20.0,No
2005,,,15.0,SE,1.0,21.0,No
2005,,,15.0,SE,1.0,22.0,No
2005,,,15.0,SE,1.0,23.0,No
2005,,,15.0,SE,1.0,24.0,No
2005,5.7,1322,92.0,SE,1.0,2.0,No
2005,5.8,1019,88.0,SE,1.0,5.0,No
2005,6.1,1887,89.0,SE,1.0,1.0,No
2005,6.2,1124,90.0,SE,1.0,3.0,No
2005,6.4,8,,SE,1.0,7.0,No
2005,6.5,1051,89.0,SE,1.0,4.0,No
2006,6.2,8,15.0,SE,1.0,9.0,No
2006,6.2,8,15.0,SE,1.0,11.0,No
2006,6.3,8,15.0,SE,1.0,3.0,No
2006,6.3,8,15.0,SE,1.0,12.0,No
2006,6.5,8,15.0,SE,1.0,1.0,No
2006,6.5,8,15.0,SE,1.0,7.0,No
2006,6.5,8,15.0,SE,1.0,8.0,No
2006,6.5,8,15.0,SE,1.0,10.0,No
2006,6.7,8,15.0,SE,1.0,2.0,No
2006,6.7,8,15.0,SE,1.0,4.0,No
2006,6.7,8,15.0,SE,1.0,6.0,No
2006,6.8,8,15.0,SE,1.0,5.0,No
2007,,,,SE,1.0,7.0,No
2007,6.1,11,29.0,SE,1.0,12.0,No
2007,6.1,1230,93.0,SE,3.0,7.0,No
2007,6.6,15,28.0,SE,1.0,5.0,No
2007,6.7,13,28.0,SE,1.0,3.0,No
2007,6.7,14,28.0,SE,1.0,6.0,No
2007,6.7,7,,SE,5.0,7.0,No
2007,6.8,13,29.0,SE,1.0,4.0,No
2007,6.9,14,28.0,SE,1.0,8.0,No
2007,6.9,7,,SE,5.0,3.0,No
2007,7.0,16,29.0,SE,1.0,2.0,No
2007,7.0,17,29.0,SE,1.0,7.0,No
2007,7.1,13,105.0,SE,5.0,8.0,No
2007,7.2,20,29.0,SE,1.0,1.0,No
2019,7.4,52,43.0,SE,3.0,6.0,Yes
2019,7.5,50,44.0,SE,3.0,8.0,Yes
2019,7.5,51,44.0,SE,3.0,7.0,Yes
2019,7.7,51,44.0,SE,3.0,9.0,Yes
2020,6.2,178,43.0,SE,7.0,1.0,No
1988,,,45.0,SE,1.0,5.0,No
1988,,,45.0,SE,1.0,6.0,No
1988,,,45.0,SE,1.0,7.0,No
1988,,,45.0,SE,1.0,14.0,No
1988,,,45.0,SE,1.0,22.0,No
1988,,,50.0,SE,1.0,2.0,No
1988,,,55.0,SE,1.0,4.0,No
1988,,,60.0,SE,1.0,3.0,No
1993,,,50.0,SE,1.0,1.0,No
1993,,,55.0,SE,1.0,2.0,No
1993,,,55.0,SE,1.0,3.0,No
1993,,,60.0,SE,1.0,4.0,No
1996,,,60.0,SE,1.0,1.0,No
1996,,,60.0,SE,1.0,2.0,No
1996,,,60.0,SE,1.0,3.0,No
1996,,,60.0,SE,1.0,4.0,No
1996,,,70.0,SE,1.0,5.0,No
1997,,,,SE,1.0,1.0,No
1997,,,,SE,1.0,2.0,No
1997,,,,SE,1.0,5.0,No
1997,,,28.0,SE,1.0,4.0,No
1997,,,40.0,SE,1.0,3.0,No
2012,,,30.0,SE,1.0,8.0,No
2012,,,30.0,SE,1.0,9.0,No
2012,,,30.0,SE,1.0,10.0,No
2023,,,21.0,SE,1.0,2.0,No
1973,5.4,5,15.0,SE,1.0,1.0,No
2012,5.8,11,13.0,SE,1.0,5.0,No
2012,5.9,11,13.0,SE,1.0,6.0,No
2012,5.9,12,13.0,SE,1.0,1.0,No
2012,6.0,11,13.0,SE,1.0,3.0,No
2012,6.0,11,13.0,SE,1.0,4.0,No
2012,6.0,11,13.0,SE,1.0,7.0,No
2012,6.0,11,13.0,SE,1.0,8.0,No
2012,6.0,11,13.0,SE,1.0,10.0,No
2012,6.0,11,13.0,SE,1.0,12.0,No
2012,6.0,11,14.0,SE,1.0,9.0,No
2012,6.1,11,13.0,SE,1.0,2.0,No
2012,6.1,11,14.0,SE,1.0,16.0,No
2012,6.2,11,13.0,SE,1.0,13.0,No
2012,6.2,11,13.0,SE,1.0,17.0,No
2012,6.2,11,13.0,SE,1.0,20.0,No
2012,6.2,11,13.0,SE,1.0,22.0,No
2012,6.2,11,14.0,SE,1.0,15.0,No
2012,6.3,11,13.0,SE,1.0,11.0,No
2012,6.3,11,13.0,SE,1.0,19.0,No
2012,6.3,11,13.0,SE,1.0,21.0,No
2012,6.3,11,14.0,SE,1.0,23.0,No
2012,6.4,11,14.0,SE,1.0,18.0,No
2012,6.4,12,14.0,SE,1.0,24.0,No
2012,6.5,12,13.0,SE,1.0,14.0,No
1977,7.4,5,30.0,SE,1.0,8.0,No
1977,7.8,5,30.0,SE,1.0,1.0,No
1977,7.8,6,30.0,SE,1.0,22.0,No
1977,8.4,8,30.0,SE,1.0,23.0,No
1977,8.6,5,30.0,SE,1.0,2.0,No
1977,8.6,5,30.0,SE,1.0,15.0,No
1977,8.6,5,30.0,SE,1.0,17.0,No
1977,8.6,7,30.0,SE,1.0,6.0,No
1977,8.7,7,30.0,SE,1.0,16.0,No
1977,8.8,5,30.0,SE,1.0,5.0,No
1977,8.8,5,30.0,SE,1.0,9.0,No
1977,8.8,5,30.0,SE,1.0,11.0,No
1977,9.6,8,30.0,SE,1.0,26.0,No
2012,6.6,213,43.0,SE,2.0,1.0,No
2012,6.7,198,45.0,SE,2.0,3.0,No
2012,6.8,197,45.0,SE,2.0,2.0,No
2023,6.0,833,89.0,SE,9.0,2.0,No
2022,6.3,1065,89.0,SE,9.0,1.0,No
2022,,,39.0,SE,1.0,1.0,No
2022,,,39.0,SE,1.0,7.0,No
2022,,,39.0,SE,1.0,8.0,No
2022,,,39.0,SE,1.0,9.0,No
2022,,,39.0,SE,1.0,10.0,No
2022,,,39.0,SE,1.0,11.0,No
2022,,,39.0,SE,1.0,12.0,No
2018,,,3.0,SE,1.0,1.0,No
2018,,,,SE,8.0,1.0,No
2019,5.7,14,,SE,3.0,5.0,No
2019,7.0,13,,SE,3.0,4.0,No
2019,7.3,16,,SE,3.0,2.0,No
2019,7.4,17,,SE,3.0,1.0,No
2019,7.4,62,43.0,SE,3.0,1.0,Yes
2019,7.5,13,,SE,3.0,3.0,No
2019,7.5,54,44.0,SE,3.0,3.0,Yes
2019,7.6,55,43.0,SE,3.0,2.0,Yes
1998,,,,SE,4.0,1.0,No
1998,,,,SE,4.0,2.0,No
1998,,,,SE,4.0,3.0,No
1998,,,,SE,4.0,4.0,No
1998,,,,SE,4.0,5.0,No
1998,,,,SE,4.0,6.0,No
1998,,,,SE,4.0,7.0,No
1998,,,,SE,4.0,8.0,No
1998,,,,SE,5.0,1.0,No
1998,,,,SE,5.0,2.0,No
1998,,,,SE,5.0,3.0,No
1998,,,,SE,5.0,4.0,No
1998,,,,SE,5.0,5.0,No
1998,,,,SE,5.0,6.0,No
1999,,,,SE,5.0,9.0,No
1999,,,,SE,6.0,1.0,No
1999,,,,SE,6.0,2.0,No
1999,,,,SE,6.0,3.0,No
1999,,,,SE,6.0,5.0,No
1999,,,,SE,6.0,6.0,No
1999,,,,SE,6.0,7.0,No
1999,,,,SE,6.0,8.0,No
1999,,,,SE,7.0,1.0,No
1999,,,,SE,7.0,2.0,No
1999,,,,SE,7.0,4.0,No
1999,,,,SE,7.0,5.0,No
1999,,,,SE,7.0,6.0,No
1999,,,,SE,7.0,7.0,No
1999,,,,SE,7.0,10.0,No
2000,,,,SE,8.0,1.0,No
2000,,,,SE,8.0,2.0,No
2000,,,,SE,8.0,3.0,No
2000,,,,SE,8.0,4.0,No
2000,,,,SE,8.0,5.0,No
2000,,,,SE,8.0,6.0,No
2000,,,,SE,8.0,8.0,No
2000,,,,SE,8.0,9.0,No
2000,,,,SE,8.0,10.0,No
2000,,,,SE,9.0,1.0,No
2000,,,,SE,9.0,3.0,No
2000,,,,SE,9.0,4.0,No
2000,,,,SE,9.0,5.0,No
2000,,,,SE,9.0,6.0,No
2000,,,,SE,9.0,7.0,No
2000,,,,SE,9.0,8.0,No
2000,,,,SE,9.0,9.0,No
2001,,,,SE,10.0,1.0,No
2001,,,,SE,10.0,2.0,No
2001,,,,SE,10.0,3.0,No
2001,,,,SE,10.0,4.0,No
2001,,,,SE,10.0,5.0,No
2001,,,,SE,10.0,6.0,No
2001,,,,SE,10.0,7.0,No
2001,,,,SE,10.0,8.0,No
2001,,,,SE,10.0,9.0,No
2003,,,,SE,11.0,1.0,No
2003,,,,SE,11.0,2.0,No
2003,,,,SE,11.0,4.0,No
2003,,,,SE,11.0,6.0,No
2003,,,,SE,11.0,8.0,No
2003,,,,SE,11.0,9.0,No
2003,,,,SE,11.0,10.0,No
2003,,,,SE,12.0,1.0,No
2003,,,,SE,12.0,2.0,No
2003,,,,SE,12.0,3.0,No
2003,,,,SE,12.0,4.0,No
2003,,,,SE,12.0,5.0,No
2003,,,,SE,12.0,6.0,No
2003,,,,SE,12.0,7.0,No
2003,,,,SE,12.0,8.0,No
2003,,,,SE,12.0,9.0,No
2003,,,,SE,12.0,10.0,No
2004,,,,SE,13.0,1.0,No
2004,,,,SE,13.0,2.0,No
2004,,,,SE,13.0,3.0,No
2004,,,,SE,13.0,5.0,No
2004,,,,SE,13.0,6.0,No
2004,,,,SE,13.0,7.0,No
2004,,,,SE,13.0,8.0,No
2004,,,,SE,13.0,9.0,No
2004,,,,SE,13.0,10.0,No
2004,,,,SE,14.0,1.0,No
2004,,,,SE,14.0,2.0,No
2004,,,,SE,14.0,3.0,No
2004,,,,SE,14.0,4.0,No
2004,,,,SE,14.0,5.0,No
2004,,,,SE,14.0,6.0,No
2004,,,,SE,14.0,7.0,No
2004,,,,SE,14.0,8.0,No
2004,,,,SE,14.0,9.0,No
1969,6.9,89,27.0,SE,1.0,13.0,No
2001,6.4,20,130.0,SE,1.0,1.0,No
2002,5.9,21,119.0,SE,1.0,6.0,No
1995,5.1,133,54.0,SE,1.0,10.0,No
2001,4.8,13,117.0,SE,1.0,3.0,No
2001,5.1,12,87.0,SE,1.0,4.0,No
2001,7.1,18,108.0,SE,1.0,5.0,No
2007,,,,SE,1.0,1.0,No
2007,,,,SE,1.0,2.0,No
2007,,,,SE,1.0,3.0,No
2007,,,,SE,1.0,5.0,No
2007,,,,SE,1.0,6.0,No
2017,8.1,10,90.0,SE,,,No
2013,,,3.0,SE,1.0,4.0,No
2013,,,3.0,SE,1.0,5.0,No
2013,,,3.0,SE,1.0,6.0,No
2013,,,3.0,SE,1.0,8.0,No
2013,,,4.0,SE,1.0,3.0,No
2013,,,4.0,SE,1.0,7.0,No
2014,,,3.0,SE,1.0,9.0,No
2014,,,3.0,SE,1.0,10.0,No
2014,,,3.0,SE,1.0,11.0,No
2014,,,4.0,SE,1.0,12.0,No
2014,,,4.0,SE,2.0,2.0,No
2014,,,4.0,SE,2.0,5.0,No
2014,,,5.0,SE,2.0,4.0,No
2014,,,5.0,SE,2.0,6.0,No
2014,,,5.0,SE,2.0,7.0,No
2014,,,6.0,SE,2.0,1.0,No
2014,,,6.0,SE,2.0,3.0,No
2014,,,6.0,SE,2.0,8.0,No
2014,,,8.0,SE,3.0,0.0,No
2015,,,,SE,1.0,1.0,No
2015,,,,SE,1.0,2.0,No
2015,,,,SE,1.0,3.0,No
2015,,,,SE,1.0,4.0,No
2015,,,,SE,2.0,5.0,No
2015,,,,SE,2.0,6.0,No
2015,,,,SE,2.0,7.0,No
2015,,,7.0,SE,3.0,6.0,No
2015,,,10.0,SE,3.0,2.0,No
2015,,,10.0,SE,3.0,3.0,No
2015,,,10.0,SE,3.0,5.0,No
2015,,,11.0,SE,3.0,1.0,No
2015,,,11.0,SE,3.0,4.0,No
2015,,,42.0,SE,8.0,6.0,No
2015,,,42.0,SE,8.0,11.0,No
2015,,,,SE,15.0,1.0,No
2015,7.0,57,25.0,SE,5.0,8.0,Yes
2015,7.1,97,44.0,SE,1.0,2.0,Yes
2015,7.1,124,44.0,SE,1.0,1.0,Yes
2015,7.2,86,44.0,SE,1.0,5.0,Yes
2015,7.2,53,25.0,SE,5.0,9.0,Yes
2015,7.3,84,44.0,SE,1.0,4.0,Yes
2015,7.4,82,44.0,SE,1.0,7.0,Yes
2015,7.4,84,44.0,SE,1.0,6.0,Yes
2015,7.5,81,44.0,SE,1.0,8.0,Yes
2015,7.7,60,25.0,SE,5.0,10.0,Yes
2016,,,13.0,SE,1.0,7.0,No
2016,,,14.0,SE,1.0,1.0,No
2016,,,14.0,SE,1.0,2.0,No
2016,,,14.0,SE,1.0,3.0,No
2016,,,14.0,SE,1.0,4.0,No
2016,,,14.0,SE,1.0,5.0,No
2016,,,14.0,SE,1.0,6.0,No
2016,,,14.0,SE,1.0,8.0,No
2016,,,14.0,SE,1.0,9.0,No
2016,,,14.0,SE,1.0,10.0,No
2016,5.2,5,,SE,1.0,4.0,No
2016,5.3,6,,SE,1.0,3.0,No
2016,6.0,6,,SE,1.0,5.0,No
2016,6.2,6,,SE,1.0,8.0,No
2016,6.3,10,,SE,1.0,1.0,No
2016,6.3,6,,SE,1.0,6.0,No
2016,6.4,9,,SE,1.0,2.0,No
2016,6.7,6,,SE,1.0,7.0,No
2016,7.1,195,43.0,SE,1.0,1.0,Yes
2016,7.6,24,58.0,SE,3.0,2.0,Yes
2016,8.0,24,58.0,SE,3.0,3.0,Yes
2016,8.0,30,58.0,SE,3.0,1.0,Yes
